"BWTID","FIRSTBOXNUM","SECONDBOXNUM","BATTERYNUM","VOLTAGENUM","TEMPREATURENUM","VOLTAGEVALUE","TEMPREATUREVALUE","RECEIVETIME","ROWID"
"10001939","5","null","16","168","null","3.408","-40","2016-06-20 04:03:21.0","10000"
"10001939","5","null","17","168","null","3.428","-40","2016-06-20 04:03:21.0","10001"
"10001939","5","null","18","168","null","3.408","-40","2016-06-20 04:03:21.0","10002"
"10001939","5","null","19","168","null","3.411","-40","2016-06-20 04:03:21.0","10003"
"10001939","5","null","20","168","null","3.417","-40","2016-06-20 04:03:21.0","10004"
"10001939","5","null","21","168","null","3.424","-40","2016-06-20 04:03:21.0","10005"
"10001939","5","null","22","168","null","3.411","-40","2016-06-20 04:03:21.0","10006"
"10001939","5","null","23","168","null","3.409","-40","2016-06-20 04:03:21.0","10007"
"10001939","5","null","24","168","null","3.415","-40","2016-06-20 04:03:21.0","10008"
"10001939","6","null","1","168","null","3.42","39","2016-06-20 04:03:21.0","10009"
"10001939","6","null","2","168","null","3.415","38","2016-06-20 04:03:21.0","10010"
"10001939","6","null","3","168","null","3.415","-40","2016-06-20 04:03:21.0","10011"
"10001939","6","null","4","168","null","3.433","-40","2016-06-20 04:03:21.0","10012"
"10001939","6","null","5","168","null","3.414","-40","2016-06-20 04:03:21.0","10013"
"10001939","6","null","6","168","null","3.412","-40","2016-06-20 04:03:21.0","10014"
"10001939","6","null","7","168","null","3.412","-40","2016-06-20 04:03:21.0","10015"
"10001939","6","null","8","168","null","3.429","-40","2016-06-20 04:03:21.0","10016"
"10001939","6","null","9","168","null","3.415","-40","2016-06-20 04:03:21.0","10017"
"10001939","6","null","10","168","null","3.414","-40","2016-06-20 04:03:21.0","10018"
"10001939","6","null","11","168","null","3.413","-40","2016-06-20 04:03:21.0","10019"
"10001939","6","null","12","168","null","3.421","-40","2016-06-20 04:03:21.0","10020"
"10001939","6","null","13","168","null","3.415","-40","2016-06-20 04:03:21.0","10021"
"10001939","6","null","14","168","null","3.412","-40","2016-06-20 04:03:21.0","10022"
"10001939","6","null","15","168","null","3.408","-40","2016-06-20 04:03:21.0","10023"
"10001939","6","null","16","168","null","3.414","-40","2016-06-20 04:03:21.0","10024"
"10001939","6","null","17","168","null","3.426","-40","2016-06-20 04:03:21.0","10025"
"10001939","6","null","18","168","null","3.41","-40","2016-06-20 04:03:21.0","10026"
"10001939","6","null","19","168","null","3.411","-40","2016-06-20 04:03:21.0","10027"
"10001939","6","null","20","168","null","3.417","-40","2016-06-20 04:03:21.0","10028"
"10001939","6","null","21","168","null","3.432","-40","2016-06-20 04:03:21.0","10029"
"10001939","6","null","22","168","null","3.414","-40","2016-06-20 04:03:21.0","10030"
"10001939","6","null","23","168","null","3.412","-40","2016-06-20 04:03:21.0","10031"
"10001939","6","null","24","168","null","3.418","-40","2016-06-20 04:03:21.0","10032"
"10001939","7","null","1","168","null","3.417","38","2016-06-20 04:03:21.0","10033"
"10001939","7","null","2","168","null","3.417","38","2016-06-20 04:03:21.0","10034"
"10001939","7","null","3","168","null","3.414","-40","2016-06-20 04:03:21.0","10035"
"10001939","7","null","4","168","null","3.441","-40","2016-06-20 04:03:21.0","10036"
"10001939","7","null","5","168","null","3.418","-40","2016-06-20 04:03:21.0","10037"
"10001939","7","null","6","168","null","3.417","-40","2016-06-20 04:03:21.0","10038"
"10001939","7","null","7","168","null","3.419","-40","2016-06-20 04:03:21.0","10039"
"10001939","7","null","8","168","null","3.42","-40","2016-06-20 04:03:21.0","10040"
"10001939","7","null","9","168","null","3.411","-40","2016-06-20 04:03:21.0","10041"
"10001939","7","null","10","168","null","3.417","-40","2016-06-20 04:03:21.0","10042"
"10001939","7","null","11","168","null","3.411","-40","2016-06-20 04:03:21.0","10043"
"10001939","7","null","12","168","null","3.414","-40","2016-06-20 04:03:21.0","10044"
"10001939","7","null","13","168","null","3.427","-40","2016-06-20 04:03:21.0","10045"
"10001939","7","null","14","168","null","3.411","-40","2016-06-20 04:03:21.0","10046"
"10001939","7","null","15","168","null","3.411","-40","2016-06-20 04:03:21.0","10047"
"10001939","7","null","16","168","null","3.419","-40","2016-06-20 04:03:21.0","10048"
"10001939","8","null","1","168","null","3.42","38","2016-06-20 04:03:21.0","10049"
"10001939","8","null","2","168","null","3.415","35","2016-06-20 04:03:21.0","10050"
"10001939","8","null","3","168","null","3.414","-40","2016-06-20 04:03:21.0","10051"
"10001939","8","null","4","168","null","3.427","-40","2016-06-20 04:03:21.0","10052"
"10001939","8","null","5","168","null","3.42","-40","2016-06-20 04:03:21.0","10053"
"10001939","8","null","6","168","null","3.423","-40","2016-06-20 04:03:21.0","10054"
"10001939","8","null","7","168","null","3.418","-40","2016-06-20 04:03:21.0","10055"
"10001939","8","null","8","168","null","3.414","-40","2016-06-20 04:03:21.0","10056"
"10001939","8","null","9","168","null","3.419","-40","2016-06-20 04:03:21.0","10057"
"10001939","8","null","10","168","null","3.412","-40","2016-06-20 04:03:21.0","10058"
"10001939","8","null","11","168","null","3.415","-40","2016-06-20 04:03:21.0","10059"
"10001939","8","null","12","168","null","3.42","-40","2016-06-20 04:03:21.0","10060"
"10001939","8","null","13","168","null","3.427","-40","2016-06-20 04:03:21.0","10061"
"10001939","8","null","14","168","null","3.415","-40","2016-06-20 04:03:21.0","10062"
"10001939","8","null","15","168","null","3.418","-40","2016-06-20 04:03:21.0","10063"
"10001939","8","null","16","168","null","3.42","-40","2016-06-20 04:03:21.0","10064"
"10001939","9","null","1","168","null","3.417","38","2016-06-20 04:03:21.0","10065"
"10001939","9","null","2","168","null","3.409","38","2016-06-20 04:03:21.0","10066"
"10001939","9","null","3","168","null","3.412","-40","2016-06-20 04:03:21.0","10067"
"10001939","9","null","4","168","null","3.424","-40","2016-06-20 04:03:21.0","10068"
"10001939","9","null","5","168","null","3.412","-40","2016-06-20 04:03:21.0","10069"
"10001939","9","null","6","168","null","3.411","-40","2016-06-20 04:03:21.0","10070"
"10001939","9","null","7","168","null","3.411","-40","2016-06-20 04:03:21.0","10071"
"10001939","9","null","8","168","null","3.415","-40","2016-06-20 04:03:21.0","10072"
"10001939","9","null","9","168","null","3.416","-40","2016-06-20 04:03:21.0","10073"
"10001939","9","null","10","168","null","3.42","-40","2016-06-20 04:03:21.0","10074"
"10001939","9","null","11","168","null","3.414","-40","2016-06-20 04:03:21.0","10075"
"10001939","9","null","12","168","null","3.417","-40","2016-06-20 04:03:21.0","10076"
"10001939","9","null","13","168","null","3.429","-40","2016-06-20 04:03:21.0","10077"
"10001939","9","null","14","168","null","3.418","-40","2016-06-20 04:03:21.0","10078"
"10001939","9","null","15","168","null","3.417","-40","2016-06-20 04:03:21.0","10079"
"10001939","9","null","16","168","null","3.418","-40","2016-06-20 04:03:21.0","10080"
"10001939","1","null","1","168","null","3.324","30","2016-06-21 13:36:34.0","10081"
"10001939","1","null","2","168","null","3.325","29","2016-06-21 13:36:34.0","10082"
"10001939","1","null","3","168","null","3.325","-40","2016-06-21 13:36:34.0","10083"
"10001939","1","null","4","168","null","3.325","-40","2016-06-21 13:36:34.0","10084"
"10001939","1","null","5","168","null","3.325","-40","2016-06-21 13:36:34.0","10085"
"10001939","1","null","6","168","null","3.325","-40","2016-06-21 13:36:34.0","10086"
"10001939","1","null","7","168","null","3.325","-40","2016-06-21 13:36:34.0","10087"
"10001939","1","null","8","168","null","3.324","-40","2016-06-21 13:36:34.0","10088"
"10001939","1","null","9","168","null","3.321","-40","2016-06-21 13:36:34.0","10089"
"10001939","1","null","10","168","null","3.323","-40","2016-06-21 13:36:34.0","10090"
"10001939","1","null","11","168","null","3.322","-40","2016-06-21 13:36:34.0","10091"
"10001939","1","null","12","168","null","3.323","-40","2016-06-21 13:36:34.0","10092"
"10001939","1","null","13","168","null","3.323","-40","2016-06-21 13:36:34.0","10093"
"10001939","1","null","14","168","null","3.322","-40","2016-06-21 13:36:34.0","10094"
"10001939","1","null","15","168","null","3.324","-40","2016-06-21 13:36:34.0","10095"
"10001939","1","null","16","168","null","3.321","-40","2016-06-21 13:36:34.0","10096"
"10001939","2","null","1","168","null","3.324","29","2016-06-21 13:36:34.0","10097"
"10001939","2","null","2","168","null","3.324","29","2016-06-21 13:36:34.0","10098"
"10001939","2","null","3","168","null","3.324","-40","2016-06-21 13:36:34.0","10099"
"10001939","2","null","4","168","null","3.325","-40","2016-06-21 13:36:34.0","10100"
"10001939","2","null","5","168","null","3.326","-40","2016-06-21 13:36:34.0","10101"
"10001939","2","null","6","168","null","3.325","-40","2016-06-21 13:36:34.0","10102"
"10001939","2","null","7","168","null","3.324","-40","2016-06-21 13:36:34.0","10103"
"10001939","2","null","8","168","null","3.324","-40","2016-06-21 13:36:34.0","10104"
"10001939","2","null","9","168","null","3.324","-40","2016-06-21 13:36:34.0","10105"
"10001939","2","null","10","168","null","3.324","-40","2016-06-21 13:36:34.0","10106"
"10001939","2","null","11","168","null","3.325","-40","2016-06-21 13:36:34.0","10107"
"10001939","2","null","12","168","null","3.326","-40","2016-06-21 13:36:34.0","10108"
"10001939","2","null","13","168","null","3.327","-40","2016-06-21 13:36:34.0","10109"
"10001939","2","null","14","168","null","3.325","-40","2016-06-21 13:36:34.0","10110"
"10001939","2","null","15","168","null","3.324","-40","2016-06-21 13:36:34.0","10111"
"10001939","2","null","16","168","null","3.324","-40","2016-06-21 13:36:34.0","10112"
"10001939","3","null","1","168","null","3.325","29","2016-06-21 13:36:34.0","10113"
"10001939","3","null","2","168","null","3.326","29","2016-06-21 13:36:34.0","10114"
"10001939","3","null","3","168","null","3.326","-40","2016-06-21 13:36:34.0","10115"
"10001939","3","null","4","168","null","3.327","-40","2016-06-21 13:36:34.0","10116"
"10001939","3","null","5","168","null","3.327","-40","2016-06-21 13:36:34.0","10117"
"10001939","3","null","6","168","null","3.325","-40","2016-06-21 13:36:34.0","10118"
"10001939","3","null","7","168","null","3.326","-40","2016-06-21 13:36:34.0","10119"
"10001939","3","null","8","168","null","3.325","-40","2016-06-21 13:36:34.0","10120"
"10001939","3","null","9","168","null","3.326","-40","2016-06-21 13:36:34.0","10121"
"10001939","3","null","10","168","null","3.326","-40","2016-06-21 13:36:34.0","10122"
"10001939","3","null","11","168","null","3.326","-40","2016-06-21 13:36:34.0","10123"
"10001939","3","null","12","168","null","3.326","-40","2016-06-21 13:36:34.0","10124"
"10001939","3","null","13","168","null","3.323","-40","2016-06-21 13:36:34.0","10125"
"10001939","3","null","14","168","null","3.325","-40","2016-06-21 13:36:34.0","10126"
"10001939","3","null","15","168","null","3.325","-40","2016-06-21 13:36:34.0","10127"
"10001939","3","null","16","168","null","3.326","-40","2016-06-21 13:36:34.0","10128"
"10001939","3","null","17","168","null","3.325","-40","2016-06-21 13:36:34.0","10129"
"10001939","3","null","18","168","null","3.325","-40","2016-06-21 13:36:34.0","10130"
"10001939","3","null","19","168","null","3.325","-40","2016-06-21 13:36:34.0","10131"
"10001939","3","null","20","168","null","3.327","-40","2016-06-21 13:36:34.0","10132"
